,player_url,player_name,player_pos,liga,minutes_played_20_21,minutes_played_21_22,minutes_played_22_23,minutes_played_23_24,minutes_played_24_25,player_age_23_24,num_lesiones_20_21,num_lesiones_21_22,num_lesiones_22_23,num_lesiones_23_24,num_lesiones_24_25,dias_lesionado_20_21,dias_lesionado_21_22,dias_lesionado_22_23,dias_lesionado_23_24,dias_lesionado_24_25,lesionado_24_25,lesiones_antes_20_21,dias_antes_20_21,tendencia_lesiones,prom_lesiones_ult_3,propension_lesion20_21,propension_lesion21_22,propension_lesion22_23,propension_lesion23_24,carga_total_minutos,total_lesiones_previas,player_age_23_24_cuadrado,num_Articular/Ligamentosa_20/21,num_Muscular/Sobrecarga_20/21,num_No lesion/Manejo fisico_20/21,num_Osea_20/21,num_Otros_20/21,num_Tendinosa_20/21,num_Traumatica inespecifica_20/21,num_Articular/Ligamentosa_21/22,num_Muscular/Sobrecarga_21/22,num_No lesion/Manejo fisico_21/22,num_Osea_21/22,num_Otros_21/22,num_Tendinosa_21/22,num_Traumatica inespecifica_21/22,num_Articular/Ligamentosa_22/23,num_Muscular/Sobrecarga_22/23,num_No lesion/Manejo fisico_22/23,num_Osea_22/23,num_Otros_22/23,num_Tendinosa_22/23,num_Traumatica inespecifica_22/23,num_Articular/Ligamentosa_23/24,num_Muscular/Sobrecarga_23/24,num_No lesion/Manejo fisico_23/24,num_Osea_23/24,num_Otros_23/24,num_Tendinosa_23/24,num_Traumatica inespecifica_23/24,dias_Articular/Ligamentosa_20/21,dias_Muscular/Sobrecarga_20/21,dias_No lesion/Manejo fisico_20/21,dias_Osea_20/21,dias_Otros_20/21,dias_Tendinosa_20/21,dias_Traumatica inespecifica_20/21,dias_Articular/Ligamentosa_21/22,dias_Muscular/Sobrecarga_21/22,dias_No lesion/Manejo fisico_21/22,dias_Osea_21/22,dias_Otros_21/22,dias_Tendinosa_21/22,dias_Traumatica inespecifica_21/22,dias_Articular/Ligamentosa_22/23,dias_Muscular/Sobrecarga_22/23,dias_No lesion/Manejo fisico_22/23,dias_Osea_22/23,dias_Otros_22/23,dias_Tendinosa_22/23,dias_Traumatica inespecifica_22/23,dias_Articular/Ligamentosa_23/24,dias_Muscular/Sobrecarga_23/24,dias_No lesion/Manejo fisico_23/24,dias_Osea_23/24,dias_Otros_23/24,dias_Tendinosa_23/24,dias_Traumatica inespecifica_23/24,num_Articular/Ligamentosa_antes_20_21,num_Muscular/Sobrecarga_antes_20_21,num_No lesion/Manejo fisico_antes_20_21,num_Osea_antes_20_21,num_Otros_antes_20_21,num_Tendinosa_antes_20_21,num_Traumatica inespecifica_antes_20_21,dias_Articular/Ligamentosa_antes_20_21,dias_Muscular/Sobrecarga_antes_20_21,dias_No lesion/Manejo fisico_antes_20_21,dias_Osea_antes_20_21,dias_Otros_antes_20_21,dias_Tendinosa_antes_20_21,dias_Traumatica inespecifica_antes_20_21,total_num_Osea_20_21_a_23_24,total_dias_Osea_20_21_a_23_24,total_num_Articular/Ligamentosa_20_21_a_23_24,total_dias_Articular/Ligamentosa_20_21_a_23_24,total_num_Otros_20_21_a_23_24,total_dias_Otros_20_21_a_23_24,total_num_Muscular/Sobrecarga_20_21_a_23_24,total_dias_Muscular/Sobrecarga_20_21_a_23_24,total_num_Traumatica inespecifica_20_21_a_23_24,total_dias_Traumatica inespecifica_20_21_a_23_24,total_num_Tendinosa_20_21_a_23_24,total_dias_Tendinosa_20_21_a_23_24,total_num_No lesion/Manejo fisico_20_21_a_23_24,total_dias_No lesion/Manejo fisico_20_21_a_23_24,total_num_antes_20_21,total_dias_antes_20_21
1790,https://www.transfermarkt.com/deniz-undav/profil/spieler/339314,Deniz Undav,Delantero,Bundesliga,0.0,0.0,923.0,2339.0,2415.0,26.0,0.0,0.0,0.0,2.0,3.0,0,0,0,47,47,1.0,1.0,97,2.0,0.0,0.0,0.0,0.0,0.020085470085470087,3262.0,2.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0,42,7,0,0,0,102,0.0,0,1.0,34,0.0,0,1.0,13,0.0,0,0.0,0,0.0,0,5.0,248
1791,https://www.transfermarkt.com/dennis-appiah/profil/spieler/111038,Dennis Appiah,Lateral,Ligue 1,1823.0,2389.0,1157.0,0.0,2216.0,31.0,1.0,1.0,1.0,1.0,3.0,18,23,5,43,57,1.0,5.0,330,0.0,1.0,0.009868421052631578,0.009623430962343096,0.004317789291882556,43.0,5369.0,4.0,961.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,0,0,0,23,0,0,8,0,0,0,5,0,0,0,0,0,0,43,0,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0,243,0,0,0,0,144,0.0,0,0.0,0,1.0,8,4.0,89,0.0,0,0.0,0,0.0,0,8.0,717
1792,https://www.transfermarkt.com/dennis-borkowski/profil/spieler/467426,Dennis Borkowski,Delantero,Bundesliga,23.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0,0,0,7,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,7.0,23.0,1.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,2.0,13,0.0,0,1.0,7,0.0,0,0.0,0,0.0,0
1793,https://www.transfermarkt.com/dennis-cirkin/profil/spieler/568006,Dennis Cirkin,Lateral,Premier League,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,5.0,3.0,1.0,0,30,118,187,9,1.0,0.0,0,-2.0,2.0,0.0,30.0,118.0,187.0,0.0,9.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,37,29,0,0,0,0,52,0,94,0,0,0,0,93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,9,0,0,0,0.0,0,1.0,37,0.0,0,4.0,153,4.0,145,0.0,0,0.0,0,1.0,9
1794,https://www.transfermarkt.com/dennis-curatolo/profil/spieler/819036,Dennis Curatolo,Delantero,Serie A,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1795,https://www.transfermarkt.com/dennis-delorie/profil/spieler/883048,Dennis Deloriè,Delantero,Serie A,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,195,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,195
1796,https://www.transfermarkt.com/dennis-geiger/profil/spieler/251309,Dennis Geiger,Mediocampo,Bundesliga,936.0,1551.0,2036.0,62.0,933.0,25.0,4.0,4.0,1.0,3.0,3.0,213,111,12,178,46,1.0,16.0,504,2.0,3.0,0.22732123799359658,0.07152061855670103,0.005891016200294551,2.8253968253968256,4585.0,12.0,625.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,65,0,15,0,0,133,0,11,0,0,13,0,100,0,0,0,0,12,0,12,0,178,147,0,0,0,0,0.0,13.0,3.0,1.0,1.0,0.0,5.0,0,396,81,126,10,0,28,1.0,15,0.0,0,2.0,25,6.0,254,5.0,245,0.0,0,1.0,147,23.0,1145
1797,https://www.transfermarkt.com/dennis-hadzikadunic/profil/spieler/322065,Dennis Hadzikadunic,Central,La Liga,0.0,0.0,616.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,3.0,0,0,0,9,94,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,9.0,616.0,1.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,45,0,0,0,15,0,49,0.0,0,0.0,0,1.0,6,1.0,9,0.0,0,0.0,0,0.0,0,4.0,109
1798,https://www.transfermarkt.com/dennis-jastrzembski/profil/spieler/358870,Dennis Jastrzembski,Volante ofensivo,Bundesliga,0.0,303.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,105,1.0,2.0,25,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0,16,10,0,0,0,114,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,165
1799,https://www.transfermarkt.com/dennis-johnsen/profil/spieler/406042,Dennis Johnsen,Volante ofensivo,Serie A,0.0,1687.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0,49,0,0,0,0.0,1.0,143,0.0,0.6666666666666666,0.0,0.029028436018957347,0.0,0.0,1687.0,2.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,143,0,0,0,0.0,0,0.0,0,1.0,19,0.0,0,2.0,49,0.0,0,0.0,0,1.0,286
1800,https://www.transfermarkt.com/dennis-man/profil/spieler/397486,Dennis Man,Volante ofensivo,Serie A,698.0,0.0,0.0,0.0,2080.0,24.0,1.0,2.0,3.0,1.0,3.0,38,96,61,25,26,1.0,1.0,55,-2.0,2.0,0.05436337625178827,96.0,61.0,25.0,698.0,7.0,576.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,38,0,0,8,0,0,0,0,0,0,29,0,96,0,57,0,0,0,0,4,0,0,0,0,0,0,25,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0,73,7,0,0,0,8,0.0,0,0.0,0,3.0,37,3.0,95,4.0,125,0.0,0,0.0,0,5.0,143
1801,https://www.transfermarkt.com/dennis-politic/profil/spieler/470152,Dennis Politic,Volante ofensivo,Serie A,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,3.0,324,0,0,17,103,1.0,0.0,0,1.0,0.3333333333333333,324.0,0.0,0.0,17.0,0.0,2.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,61,0,0,0,0,42,0.0,0,1.0,324,0.0,0,0.0,0,1.0,17,0.0,0,0.0,0,3.0,103
1802,https://www.transfermarkt.com/dennis-praet/profil/spieler/129588,Dennis Praet,Mediocampo,Premier League,1203.0,1544.0,977.0,0.0,0.0,29.0,2.0,5.0,1.0,0.0,4.0,87,117,17,0,60,1.0,7.0,169,-1.0,2.6666666666666665,0.07225913621262459,0.07572815533980583,0.017382413087934562,0.0,3724.0,8.0,841.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,66,0,0,0,0,0,0,36,0,8,0,0,73,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,39,100,0,0,0,0,90,1.0,8,1.0,21,0.0,0,3.0,102,3.0,90,0.0,0,0.0,0,11.0,398
1803,https://www.transfermarkt.com/dennis-seimen/profil/spieler/800946,Dennis Seimen,Arquero,Bundesliga,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0,0,0,62,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,62,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0,6,1.0,62,0.0,0,0.0,0,0.0,0,0.0,0
1804,https://www.transfermarkt.com/denso-kasius/profil/spieler/577394,Denso Kasius,Lateral,Serie A,0.0,177.0,341.0,0.0,0.0,20.0,1.0,1.0,2.0,2.0,0.0,15,8,40,39,0,0.0,0.0,0,0.0,1.3333333333333333,15.0,0.0449438202247191,0.11695906432748537,39.0,518.0,6.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,3,0,0,0,15,0,0,0,0,0,0,8,0,21,0,0,0,0,19,0,0,0,0,0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1.0,21,5.0,81,0.0,0,1.0,3,0.0,0
1805,https://www.transfermarkt.com/denys-bain/profil/spieler/184575,Denys Bain,Central,Ligue 1,0.0,180.0,215.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,253,0,0,0,0,0.0,0.0,0,0.0,0.3333333333333333,253.0,0.0,0.0,0.0,395.0,1.0,841.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,1.0,253,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1806,https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,Denzel Dumfries,Lateral,Serie A,0.0,2851.0,3443.0,1965.0,3340.0,27.0,1.0,0.0,0.0,2.0,2.0,8,0,0,32,48,1.0,1.0,4,2.0,0.3333333333333333,8.0,0.0,0.0,0.01627670396744659,8259.0,3.0,729.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,27,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,48,0,0,3,0,4,0.0,0,0.0,0,1.0,15,2.0,13,1.0,27,0.0,0,0.0,0,4.0,59
1807,https://www.transfermarkt.com/dereck-kutesa/profil/spieler/237669,Dereck Kutesa,Volante ofensivo,Ligue 1,896.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,151,0,0,0,14,0,147,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,312
1808,https://www.transfermarkt.com/derek-agyakwa/profil/spieler/591360,Derek Agyakwa,Central,Premier League,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1809,https://www.transfermarkt.com/derek-cornelius/profil/spieler/328609,Derek Cornelius,Central,Ligue 1,0.0,0.0,0.0,0.0,1522.0,25.0,1.0,0.0,0.0,0.0,1.0,21,0,0,0,33,1.0,0.0,0,0.0,0.3333333333333333,21.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,33,0.0,0,0.0,0,0.0,0,0.0,0,1.0,21,0.0,0,0.0,0,1.0,33
1810,https://www.transfermarkt.com/derek-mazou-sacko/profil/spieler/917104,Derek Mazou-Sacko,Mediocampo,Ligue 1,0.0,59.0,105.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1811,https://www.transfermarkt.com/dermot-mee/profil/spieler/620362,Dermot Mee,Arquero,Premier League,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1812,https://www.transfermarkt.com/derrick-kohn/profil/spieler/391780,Derrick Köhn,Lateral,Bundesliga,0.0,0.0,0.0,0.0,1597.0,24.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,8,1.0,1.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,5,0,47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,91
1813,https://www.transfermarkt.com/derry-scherhant/profil/spieler/820957,Derry Scherhant,Volante ofensivo,Bundesliga,0.0,0.0,279.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0,0,36,0,0,0.0,0.0,0,-1.0,0.3333333333333333,0.0,0.0,0.12857142857142856,0.0,279.0,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0,14,1.0,36,0.0,0,0.0,0,0.0,0,0.0,0
1814,https://www.transfermarkt.com/desire-doue/profil/spieler/914562,Désiré Doué,Volante ofensivo,Ligue 1,0.0,0.0,1404.0,2305.0,3351.0,18.0,0.0,0.0,2.0,0.0,0.0,0,0,80,0,0,0.0,0.0,0,-2.0,0.6666666666666666,0.0,0.0,0.05693950177935943,0.0,3709.0,2.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,80,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0,5,0.0,0,2.0,80,0.0,0,0.0,0,0.0,0
1815,https://www.transfermarkt.com/destiny-egharevba/profil/spieler/704176,Destiny Egharevba,Volante ofensivo,Serie A,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0,0,7,7,0,0.0,0.0,0,0.0,0.3333333333333333,0.0,0.0,7.0,7.0,0.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0,6,0.0,0,2.0,14,0.0,0,0.0,0,0.0,0
1816,https://www.transfermarkt.com/destiny-udogie/profil/spieler/556385,Destiny Udogie,Lateral,Premier League,255.0,2694.0,2756.0,2578.0,2822.0,20.0,1.0,6.0,2.0,3.0,2.0,21,61,63,137,46,1.0,0.0,0,1.0,3.0,0.08203125,0.022634508348794064,0.022850924918389554,0.053121364870104694,8283.0,12.0,400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,21,0,0,0,0,0,0,39,0,0,0,0,22,0,59,0,0,0,0,4,16,121,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,46,0,0,0,0,0,0.0,0,1.0,16,0.0,0,8.0,240,3.0,26,0.0,0,0.0,0,2.0,46
1817,https://www.transfermarkt.com/detlef-esapa-osong/profil/spieler/921532,Detlef Esapa Osong,Delantero,Premier League,0.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1818,https://www.transfermarkt.com/devan-tanton/profil/spieler/745452,Devan Tanton,Lateral,Premier League,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
