pais,liga,temporada,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
England,Premier League,2022,Leicester City,Championship,England,Youri Tielemans,https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565,Central Midfield,25,Belgium,37,37,4,2829
England,Premier League,2022,Leicester City,Championship,England,Kiernan Dewsbury-Hall,https://www.transfermarkt.com/kiernan-dewsbury-hall/profil/spieler/475188,Central Midfield,23,England,36,34,2,2514
England,Premier League,2022,Leicester City,Championship,England,Wilfred Ndidi,https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839,Defensive Midfield,25,Nigeria,37,30,0,1855
England,Premier League,2022,Leicester City,Championship,England,Boubakary Soumaré,https://www.transfermarkt.com/boubakary-soumare/profil/spieler/344605,Defensive Midfield,23,France,32,29,0,1860
England,Premier League,2022,Leicester City,Championship,England,Hamza Choudhury,https://www.transfermarkt.com/hamza-choudhury/profil/spieler/341501,Defensive Midfield,24,Bangladesh,0,0,0,0
England,Premier League,2022,Leicester City,Championship,England,Dennis Praet,https://www.transfermarkt.com/dennis-praet/profil/spieler/129588,Central Midfield,28,Belgium,39,27,1,977
England,Premier League,2022,Leicester City,Championship,England,Nampalys Mendy,https://www.transfermarkt.com/nampalys-mendy/profil/spieler/111051,Defensive Midfield,30,Senegal,40,24,1,1007
England,Premier League,2022,Leicester City,Championship,England,Will Alves,https://www.transfermarkt.com/will-alves/profil/spieler/867711,Attacking Midfield,17,England,1,1,0,11
England,Premier League,2022,Leicester City,Championship,England,Sammy Braybrooke,https://www.transfermarkt.com/sammy-braybrooke/profil/spieler/840640,Defensive Midfield,18,England,7,1,0,16
England,Premier League,2022,Leicester City,Championship,England,Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,Right Midfield,32,England,25,11,1,524
England,Premier League,2022,Leicester City,Championship,England,Harvey Barnes,https://www.transfermarkt.com/harvey-barnes/profil/spieler/398065,Left Winger,24,England,41,40,13,3247
England,Premier League,2022,Leicester City,Championship,England,Tetê,https://www.transfermarkt.com/tete/profil/spieler/371256,Right Winger,22,Brazil,19,14,1,812
England,Premier League,2022,Leicester City,Championship,England,Ayoze Pérez,https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968,Centre-Forward,28,Spain,23,13,1,700
England,Premier League,2022,Leicester City,Championship,England,Patson Daka,https://www.transfermarkt.com/patson-daka/profil/spieler/365172,Centre-Forward,23,Zambia,44,36,4,1414
England,Premier League,2022,Leicester City,Championship,England,Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,Centre-Forward,25,Nigeria,42,35,8,1437
England,Premier League,2022,Leicester City,Championship,England,George Hirst,https://www.transfermarkt.com/george-hirst/profil/spieler/420808,Centre-Forward,23,Scotland,0,0,0,0
England,Premier League,2022,Leicester City,Championship,England,Kasey McAteer,https://www.transfermarkt.com/kasey-mcateer/profil/spieler/621193,Right Winger,20,Ireland,6,2,0,89
England,Premier League,2022,Leicester City,Championship,England,Jamie Vardy,https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838,Centre-Forward,35,England,43,42,6,2206
England,Premier League,2022,Leicester City,Championship,England,Wanya Marçal,https://www.transfermarkt.com/wanya-marcal/profil/spieler/670988,Right Winger,19,Portugal,5,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Alphonse Areola,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,Goalkeeper,29,France,53,23,0,1927
England,Premier League,2022,West Ham United,Premier League,England,Nathan Trott,https://www.transfermarkt.com/nathan-trott/profil/spieler/431422,Goalkeeper,23,England,1,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Lukasz Fabianski,https://www.transfermarkt.com/lukasz-fabianski/profil/spieler/29692,Goalkeeper,37,Poland,45,37,0,3203
England,Premier League,2022,West Ham United,Premier League,England,Krisztián Hegyi,https://www.transfermarkt.com/krisztian-hegyi/profil/spieler/543726,Goalkeeper,19,Hungary,11,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Joseph Anang,https://www.transfermarkt.com/joseph-anang/profil/spieler/576099,Goalkeeper,22,Ghana,14,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Darren Randolph,https://www.transfermarkt.com/darren-randolph/profil/spieler/51321,Goalkeeper,35,Ireland,18,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Thilo Kehrer,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,Centre-Back,25,Germany,51,38,0,2947
England,Premier League,2022,West Ham United,Premier League,England,Nayef Aguerd,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914,Centre-Back,26,Morocco,34,30,2,2661
England,Premier League,2022,West Ham United,Premier League,England,Kurt Zouma,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509,Centre-Back,27,France,42,32,2,2469
England,Premier League,2022,West Ham United,Premier League,England,Emerson,https://www.transfermarkt.com/emerson/profil/spieler/181778,Left-Back,27,Italy,51,34,2,2387
England,Premier League,2022,West Ham United,Premier League,England,Oliver Scarles,https://www.transfermarkt.com/oliver-scarles/profil/spieler/922563,Left-Back,16,England,3,1,0,90
England,Premier League,2022,West Ham United,Premier League,England,Ben Johnson,https://www.transfermarkt.com/ben-johnson/profil/spieler/468002,Right-Back,22,England,44,29,0,1928
England,Premier League,2022,West Ham United,Premier League,England,Vladimír Coufal,https://www.transfermarkt.com/vladimir-coufal/profil/spieler/157672,Right-Back,29,Czech Republic,47,38,0,3092
England,Premier League,2022,West Ham United,Premier League,England,Craig Dawson,https://www.transfermarkt.com/craig-dawson/profil/spieler/121477,Centre-Back,32,England,15,13,1,1044
England,Premier League,2022,West Ham United,Premier League,England,Harrison Ashby,https://www.transfermarkt.com/harrison-ashby/profil/spieler/559130,Right-Back,20,Scotland,5,2,0,114
England,Premier League,2022,West Ham United,Premier League,England,Kaelan Casey,https://www.transfermarkt.com/kaelan-casey/profil/spieler/845321,Centre-Back,17,England,2,1,0,13
England,Premier League,2022,West Ham United,Premier League,England,Michael Forbes,https://www.transfermarkt.com/michael-forbes/profil/spieler/701006,Centre-Back,18,Northern Ireland,1,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Aaron Cresswell,https://www.transfermarkt.com/aaron-cresswell/profil/spieler/92571,Left-Back,32,England,52,38,0,2848
England,Premier League,2022,West Ham United,Premier League,England,Jamal Baptiste,https://www.transfermarkt.com/jamal-baptiste/profil/spieler/610706,Centre-Back,18,England,1,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Angelo Ogbonna,https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,Centre-Back,34,Italy,52,30,0,2315
England,Premier League,2022,West Ham United,Premier League,England,Levi Laing,https://www.transfermarkt.com/levi-laing/profil/spieler/586982,Centre-Back,19,England,2,1,0,22
England,Premier League,2022,West Ham United,Premier League,England,Regan Clayton,https://www.transfermarkt.com/regan-clayton/profil/spieler/845717,Left-Back,17,England,2,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Declan Rice,https://www.transfermarkt.com/declan-rice/profil/spieler/357662,Central Midfield,23,England,52,50,5,4148
England,Premier League,2022,West Ham United,Premier League,England,Lucas Paquetá,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,Attacking Midfield,24,Brazil,43,41,5,2966
England,Premier League,2022,West Ham United,Premier League,England,Tomas Soucek,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,Defensive Midfield,27,Czech Republic,54,50,3,3733
England,Premier League,2022,West Ham United,Premier League,England,Flynn Downes,https://www.transfermarkt.com/flynn-downes/profil/spieler/506189,Defensive Midfield,23,England,55,35,0,1512
England,Premier League,2022,West Ham United,Premier League,England,Nikola Vlašić,https://www.transfermarkt.com/nikola-vlasic/profil/spieler/293200,Attacking Midfield,24,Croatia,1,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Pierre Ekwah,https://www.transfermarkt.com/pierre-ekwah/profil/spieler/538994,Defensive Midfield,20,France,2,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Pablo Fornals,https://www.transfermarkt.com/pablo-fornals/profil/spieler/357885,Central Midfield,26,Spain,57,50,7,2303
England,Premier League,2022,West Ham United,Premier League,England,Conor Coventry,https://www.transfermarkt.com/conor-coventry/profil/spieler/419025,Defensive Midfield,22,Ireland,21,7,0,347
England,Premier League,2022,West Ham United,Premier League,England,Freddie Potts,https://www.transfermarkt.com/freddie-potts/profil/spieler/698164,Defensive Midfield,18,England,8,2,0,45
England,Premier League,2022,West Ham United,Premier League,England,Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,Attacking Midfield,29,Argentina,56,23,3,1164
England,Premier League,2022,West Ham United,Premier League,England,Lewis Orford,https://www.transfermarkt.com/lewis-orford/profil/spieler/845809,Central Midfield,16,England,1,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Dan Chesters,https://www.transfermarkt.com/dan-chesters/profil/spieler/561452,Right Midfield,20,England,1,0,0,0
England,Premier League,2022,West Ham United,Premier League,England,Keenan Appiah-Forson,https://www.transfermarkt.com/keenan-appiah-forson/profil/spieler/554098,Defensive Midfield,20,England,3,1,0,24
England,Premier League,2022,West Ham United,Premier League,England,Kamarai Swyer,https://www.transfermarkt.com/kamarai-swyer/profil/spieler/693066,Attacking Midfield,19,England,4,1,0,13
England,Premier League,2022,West Ham United,Premier League,England,Jarrod Bowen,https://www.transfermarkt.com/jarrod-bowen/profil/spieler/314875,Right Winger,25,England,55,54,13,4246
England,Premier League,2022,West Ham United,Premier League,England,Gianluca Scamacca,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867,Centre-Forward,23,Italy,31,27,8,1342
England,Premier League,2022,West Ham United,Premier League,England,Saïd Benrahma,https://www.transfermarkt.com/said-benrahma/profil/spieler/290532,Left Winger,26,Algeria,56,52,12,3034
England,Premier League,2022,West Ham United,Premier League,England,Maxwel Cornet,https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781,Left Winger,25,Cote d'Ivoire,31,21,0,621
England,Premier League,2022,West Ham United,Premier League,England,Danny Ings,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,Centre-Forward,29,England,26,22,3,901
England,Premier League,2022,West Ham United,Premier League,England,Divin Mubama,https://www.transfermarkt.com/divin-mubama/profil/spieler/670848,Centre-Forward,17,England,15,6,1,160
England,Premier League,2022,West Ham United,Premier League,England,Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,Centre-Forward,32,Jamaica,50,48,14,2822
England,Premier League,2022,West Ham United,Premier League,England,Armstrong Oko-Flex,https://www.transfermarkt.com/armstrong-oko-flex/profil/spieler/531461,Left Winger,20,Ireland,3,1,0,9
England,Premier League,2022,Southampton FC,Championship,England,Gavin Bazunu,https://www.transfermarkt.com/gavin-bazunu/profil/spieler/585550,Goalkeeper,20,Ireland,44,37,0,3330
England,Premier League,2022,Southampton FC,Championship,England,Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,Goalkeeper,32,England,31,9,0,840
England,Premier League,2022,Southampton FC,Championship,England,Willy Caballero,https://www.transfermarkt.com/willy-caballero/profil/spieler/19948,Goalkeeper,40,Argentina,19,1,0,90
England,Premier League,2022,Southampton FC,Championship,England,Tino Livramento,https://www.transfermarkt.com/tino-livramento/profil/spieler/503981,Right-Back,19,England,2,2,0,26
England,Premier League,2022,Southampton FC,Championship,England,Kyle Walker-Peters,https://www.transfermarkt.com/kyle-walker-peters/profil/spieler/341051,Right-Back,25,England,39,38,1,3045
England,Premier League,2022,Southampton FC,Championship,England,Ainsley Maitland-Niles,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,Right-Back,24,England,33,26,0,1719
England,Premier League,2022,Southampton FC,Championship,England,Mohammed Salisu,https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,Centre-Back,23,Ghana,34,28,0,2439
England,Premier League,2022,Southampton FC,Championship,England,Jan Bednarek,https://www.transfermarkt.com/jan-bednarek/profil/spieler/243028,Centre-Back,26,Poland,26,23,0,1858
England,Premier League,2022,Southampton FC,Championship,England,Armel Bella-Kotchap,https://www.transfermarkt.com/armel-bella-kotchap/profil/spieler/467563,Centre-Back,20,Germany,29,26,0,2020
England,Premier League,2022,Southampton FC,Championship,England,Duje Caleta-Car,https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266,Centre-Back,25,Croatia,33,19,2,1465
England,Premier League,2022,Southampton FC,Championship,England,Lyanco,https://www.transfermarkt.com/lyanco/profil/spieler/379807,Centre-Back,25,Brazil,38,30,1,1970
England,Premier League,2022,Southampton FC,Championship,England,Romain Perraud,https://www.transfermarkt.com/romain-perraud/profil/spieler/318523,Left-Back,24,France,39,36,4,2350
England,Premier League,2022,Southampton FC,Championship,England,Juan Larios,https://www.transfermarkt.com/juan-larios/profil/spieler/646738,Left-Back,18,Spain,9,5,0,152
England,Premier League,2022,Southampton FC,Championship,England,James Bree,https://www.transfermarkt.com/james-bree/profil/spieler/324223,Right-Back,24,England,7,6,0,458
England,Premier League,2022,Southampton FC,Championship,England,Jack Stephens,https://www.transfermarkt.com/jack-stephens/profil/spieler/163744,Centre-Back,28,England,2,2,0,46
England,Premier League,2022,Southampton FC,Championship,England,Yan Valery,https://www.transfermarkt.com/yan-valery/profil/spieler/406008,Right-Back,23,Tunisia,6,2,0,135
England,Premier League,2022,Southampton FC,Championship,England,Dynel Simeu,https://www.transfermarkt.com/dynel-simeu/profil/spieler/503976,Centre-Back,20,England,1,0,0,0
England,Premier League,2022,Southampton FC,Championship,England,Lewis Payne,https://www.transfermarkt.com/lewis-payne/profil/spieler/744131,Right-Back,18,England,4,1,0,75
England,Premier League,2022,Southampton FC,Championship,England,Nico Lawrence,https://www.transfermarkt.com/nico-lawrence/profil/spieler/989472,Centre-Back,18,England,1,0,0,0
England,Premier League,2022,Southampton FC,Championship,England,Roméo Lavia,https://www.transfermarkt.com/romeo-lavia/profil/spieler/628451,Defensive Midfield,18,Belgium,36,34,1,2492
England,Premier League,2022,Southampton FC,Championship,England,Nathan Tella,https://www.transfermarkt.com/nathan-tella/profil/spieler/340322,Right Midfield,22,Nigeria,0,0,0,0
England,Premier League,2022,Southampton FC,Championship,England,Carlos Alcaraz,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319,Central Midfield,19,Argentina,24,21,4,1259
England,Premier League,2022,Southampton FC,Championship,England,James Ward-Prowse,https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579,Central Midfield,27,England,45,45,11,3973
England,Premier League,2022,Southampton FC,Championship,England,Will Smallbone,https://www.transfermarkt.com/will-smallbone/profil/spieler/444211,Central Midfield,22,Ireland,0,0,0,0
England,Premier League,2022,Southampton FC,Championship,England,Joe Aribo,https://www.transfermarkt.com/joe-aribo/profil/spieler/468198,Central Midfield,25,Nigeria,37,27,2,1526
England,Premier League,2022,Southampton FC,Championship,England,Ibrahima Diallo,https://www.transfermarkt.com/ibrahima-diallo/profil/spieler/413032,Defensive Midfield,23,France,38,25,0,1281
England,Premier League,2022,Southampton FC,Championship,England,Oriol Romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100,Defensive Midfield,30,Spain,5,2,0,165
England,Premier League,2022,Southampton FC,Championship,England,Stuart Armstrong,https://www.transfermarkt.com/stuart-armstrong/profil/spieler/130765,Central Midfield,30,Scotland,38,35,2,1565
England,Premier League,2022,Southampton FC,Championship,England,Kamari Doyle,https://www.transfermarkt.com/kamari-doyle/profil/spieler/864480,Attacking Midfield,16,England,3,1,0,6
England,Premier League,2022,Southampton FC,Championship,England,Ryan Finnigan,https://www.transfermarkt.com/ryan-finnigan/profil/spieler/807318,Central Midfield,18,England,4,0,0,0
England,Premier League,2022,Southampton FC,Championship,England,Diamond Edwards,https://www.transfermarkt.com/diamond-edwards/profil/spieler/614261,Attacking Midfield,18,England,1,1,0,1
England,Premier League,2022,Southampton FC,Championship,England,Ché Adams,https://www.transfermarkt.com/che-adams/profil/spieler/346779,Centre-Forward,25,Scotland,36,35,10,2369
England,Premier League,2022,Southampton FC,Championship,England,Kamaldeen Sulemana,https://www.transfermarkt.com/kamaldeen-sulemana/profil/spieler/746695,Left Winger,20,Ghana,18,18,2,967
England,Premier League,2022,Southampton FC,Championship,England,Adam Armstrong,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,Centre-Forward,25,England,43,39,3,1957
England,Premier League,2022,Southampton FC,Championship,England,Paul Onuachu,https://www.transfermarkt.com/paul-onuachu/profil/spieler/272855,Centre-Forward,28,Nigeria,15,11,0,405
England,Premier League,2022,Southampton FC,Championship,England,Samuel Edozie,https://www.transfermarkt.com/samuel-edozie/profil/spieler/680806,Left Winger,19,England,27,24,0,942
England,Premier League,2022,Southampton FC,Championship,England,Sékou Mara,https://www.transfermarkt.com/sekou-mara/profil/spieler/557612,Centre-Forward,19,France,42,30,2,946
England,Premier League,2022,Southampton FC,Championship,England,Mohamed Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,Right Winger,27,Norway,45,38,1,2502
England,Premier League,2022,Southampton FC,Championship,England,Samuel Amo-Ameyaw,https://www.transfermarkt.com/samuel-amo-ameyaw/profil/spieler/933900,Right Winger,15,England,1,1,0,3
England,Premier League,2022,Southampton FC,Championship,England,Moussa Djenepo,https://www.transfermarkt.com/moussa-djenepo/profil/spieler/485424,Left Winger,24,Mali,33,23,1,993
England,Premier League,2022,Southampton FC,Championship,England,Nathan Redmond,https://www.transfermarkt.com/nathan-redmond/profil/spieler/129078,Right Winger,28,England,1,1,0,1
England,Premier League,2022,Southampton FC,Championship,England,Mislav Orsic,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150,Left Winger,29,Croatia,9,5,0,192
England,Premier League,2022,Southampton FC,Championship,England,Dom Ballard,https://www.transfermarkt.com/dom-ballard/profil/spieler/864496,Centre-Forward,17,England,5,4,1,43
England,Premier League,2022,Southampton FC,Championship,England,Dan Nlundulu,https://www.transfermarkt.com/dan-nlundulu/profil/spieler/346482,Centre-Forward,23,England,0,0,0,0
England,Premier League,2022,Southampton FC,Championship,England,Jimmy-Jay Morgan,https://www.transfermarkt.com/jimmy-jay-morgan/profil/spieler/936867,Centre-Forward,16,England,4,0,0,0
England,Premier League,2022,Southampton FC,Championship,England,Theo Walcott,https://www.transfermarkt.com/theo-walcott/profil/spieler/33713,Right Winger,33,England,33,24,2,1258
England,Premier League,2022,Everton FC,Premier League,England,Jordan Pickford,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,Goalkeeper,28,England,38,38,0,3420
England,Premier League,2022,Everton FC,Premier League,England,Asmir Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,Goalkeeper,35,Bosnia-Herzegovina,41,3,0,270
England,Premier League,2022,Everton FC,Premier League,England,Andy Lonergan,https://www.transfermarkt.com/andy-lonergan/profil/spieler/14044,Goalkeeper,38,England,6,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Eldin Jakupović,https://www.transfermarkt.com/eldin-jakupovic/profil/spieler/2857,Goalkeeper,37,Switzerland,1,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Vitaliy Mykolenko,https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,Left-Back,23,Ukraine,36,35,0,2736
England,Premier League,2022,Everton FC,Premier League,England,Nathan Patterson,https://www.transfermarkt.com/nathan-patterson/profil/spieler/424015,Right-Back,20,Scotland,23,21,0,1431
England,Premier League,2022,Everton FC,Premier League,England,James Tarkowski,https://www.transfermarkt.com/james-tarkowski/profil/spieler/173504,Centre-Back,29,England,40,40,1,3536
England,Premier League,2022,Everton FC,Premier League,England,Ben Godfrey,https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475,Centre-Back,24,England,19,14,0,893
England,Premier League,2022,Everton FC,Premier League,England,Michael Keane,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,Centre-Back,29,England,34,14,1,1163
England,Premier League,2022,Everton FC,Premier League,England,Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,Centre-Back,25,Jamaica,31,9,0,560
England,Premier League,2022,Everton FC,Premier League,England,Rúben Vinagre,https://www.transfermarkt.com/ruben-vinagre/profil/spieler/357158,Left-Back,23,Portugal,23,4,0,204
England,Premier League,2022,Everton FC,Premier League,England,Yerry Mina,https://www.transfermarkt.com/yerry-mina/profil/spieler/289446,Centre-Back,27,Colombia,26,8,2,686
England,Premier League,2022,Everton FC,Premier League,England,Conor Coady,https://www.transfermarkt.com/conor-coady/profil/spieler/128901,Centre-Back,29,England,36,25,2,2185
England,Premier League,2022,Everton FC,Premier League,England,Ishé Samuels-Smith,https://www.transfermarkt.com/ishe-samuels-smith/profil/spieler/922698,Left-Back,16,England,2,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Séamus Coleman,https://www.transfermarkt.com/seamus-coleman/profil/spieler/68390,Right-Back,33,Ireland,32,25,1,1834
England,Premier League,2022,Everton FC,Premier League,England,Reece Welch,https://www.transfermarkt.com/reece-welch/profil/spieler/655986,Centre-Back,18,England,7,1,0,64
England,Premier League,2022,Everton FC,Premier League,England,Kyle John,https://www.transfermarkt.com/kyle-john/profil/spieler/504507,Right-Back,21,England,2,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Amadou Onana,https://www.transfermarkt.com/amadou-onana/profil/spieler/485706,Defensive Midfield,20,Belgium,36,35,1,2676
England,Premier League,2022,Everton FC,Premier League,England,James Garner,https://www.transfermarkt.com/james-garner/profil/spieler/505219,Defensive Midfield,21,England,22,17,0,848
England,Premier League,2022,Everton FC,Premier League,England,Abdoulaye Doucouré,https://www.transfermarkt.com/abdoulaye-doucoure/profil/spieler/127187,Attacking Midfield,29,Mali,31,27,5,1650
England,Premier League,2022,Everton FC,Premier League,England,André Gomes,https://www.transfermarkt.com/andre-gomes/profil/spieler/221025,Central Midfield,28,Portugal,1,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Tom Davies,https://www.transfermarkt.com/tom-davies/profil/spieler/314210,Central Midfield,24,England,37,20,0,617
England,Premier League,2022,Everton FC,Premier League,England,Isaac Price,https://www.transfermarkt.com/isaac-price/profil/spieler/612749,Central Midfield,18,Northern Ireland,5,1,0,32
England,Premier League,2022,Everton FC,Premier League,England,Allan,https://www.transfermarkt.com/allan/profil/spieler/126422,Defensive Midfield,31,Brazil,5,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Jean-Philippe Gbamin,https://www.transfermarkt.com/jean-philippe-gbamin/profil/spieler/182894,Defensive Midfield,26,Cote d'Ivoire,2,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Dele Alli,https://www.transfermarkt.com/dele-alli/profil/spieler/207929,Attacking Midfield,26,England,3,2,0,38
England,Premier League,2022,Everton FC,Premier League,England,Idrissa Gueye,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,Defensive Midfield,32,Senegal,34,34,0,2683
England,Premier League,2022,Everton FC,Premier League,England,Lewis Warrington,https://www.transfermarkt.com/lewis-warrington/profil/spieler/652979,Central Midfield,19,England,3,1,0,26
England,Premier League,2022,Everton FC,Premier League,England,Sean McAllister,https://www.transfermarkt.com/sean-mcallister/profil/spieler/720720,Attacking Midfield,19,Northern Ireland,2,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Anthony Gordon,https://www.transfermarkt.com/anthony-gordon/profil/spieler/503733,Left Winger,21,England,20,18,3,1158
England,Premier League,2022,Everton FC,Premier League,England,Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,Left Winger,26,Nigeria,41,41,2,3561
England,Premier League,2022,Everton FC,Premier League,England,Dwight McNeil,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,Left Winger,22,England,41,39,7,2637
England,Premier League,2022,Everton FC,Premier League,England,Dominic Calvert-Lewin,https://www.transfermarkt.com/dominic-calvert-lewin/profil/spieler/306024,Centre-Forward,25,England,18,18,2,1196
England,Premier League,2022,Everton FC,Premier League,England,Tom Cannon,https://www.transfermarkt.com/tom-cannon/profil/spieler/669366,Centre-Forward,19,Ireland,3,3,0,32
England,Premier League,2022,Everton FC,Premier League,England,Neal Maupay,https://www.transfermarkt.com/neal-maupay/profil/spieler/217115,Centre-Forward,25,France,35,29,1,1265
England,Premier League,2022,Everton FC,Premier League,England,Ellis Simms,https://www.transfermarkt.com/ellis-simms/profil/spieler/511550,Centre-Forward,21,England,22,11,1,219
England,Premier League,2022,Everton FC,Premier League,England,Demarai Gray,https://www.transfermarkt.com/demarai-gray/profil/spieler/292417,Left Winger,26,Jamaica,41,36,6,2715
England,Premier League,2022,Everton FC,Premier League,England,Salomón Rondón,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,Centre-Forward,32,Venezuela,11,8,0,194
England,Premier League,2022,Everton FC,Premier League,England,Andros Townsend,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,Right Winger,30,England,0,0,0,0
England,Premier League,2022,Everton FC,Premier League,England,Stanley Mills,https://www.transfermarkt.com/stanley-mills/profil/spieler/801005,Right Winger,18,England,9,2,0,23
England,Premier League,2022,Nottingham Forest,Premier League,England,Dean Henderson,https://www.transfermarkt.com/dean-henderson/profil/spieler/258919,Goalkeeper,25,England,22,20,0,1800
England,Premier League,2022,Nottingham Forest,Premier League,England,Keylor Navas,https://www.transfermarkt.com/keylor-navas/profil/spieler/79422,Goalkeeper,35,Costa Rica,17,17,0,1530
England,Premier League,2022,Nottingham Forest,Premier League,England,Wayne Hennessey,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494,Goalkeeper,35,Wales,43,9,0,721
England,Premier League,2022,Nottingham Forest,Premier League,England,Adnan Kanuric,https://www.transfermarkt.com/adnan-kanuric/profil/spieler/354017,Goalkeeper,21,Bosnia-Herzegovina,0,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,Jordan Smith,https://www.transfermarkt.com/jordan-smith/profil/spieler/452707,Goalkeeper,27,England,5,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,George Shelvey,https://www.transfermarkt.com/george-shelvey/profil/spieler/565684,Goalkeeper,21,England,3,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,Loïc Badé,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,Centre-Back,22,France,1,0,0,0
England,Premier League,2022,Nottingham Forest,Premier League,England,Neco Williams,https://www.transfermarkt.com/neco-williams/profil/spieler/503680,Right-Back,21,Wales,38,36,1,2178
England,Premier League,2022,Nottingham Forest,Premier League,England,Moussa Niakhaté,https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200,Centre-Back,26,Senegal,15,14,0,1166
England,Premier League,2022,Nottingham Forest,Premier League,England,Renan Lodi,https://www.transfermarkt.com/renan-lodi/profil/spieler/476352,Left-Back,24,Brazil,36,32,1,2538
England,Premier League,2022,Nottingham Forest,Premier League,England,Joe Worrall,https://www.transfermarkt.com/joe-worrall/profil/spieler/415970,Centre-Back,25,England,44,34,1,2576
England,Premier League,2022,Nottingham Forest,Premier League,England,Scott McKenna,https://www.transfermarkt.com/scott-mckenna/profil/spieler/255906,Centre-Back,25,Scotland,30,24,0,1872
England,Premier League,2022,Nottingham Forest,Premier League,England,Harry Toffolo,https://www.transfermarkt.com/harry-toffolo/profil/spieler/198516,Left-Back,26,England,32,21,0,1115
England,Premier League,2022,Nottingham Forest,Premier League,England,Giulian Biancone,https://www.transfermarkt.com/giulian-biancone/profil/spieler/536507,Centre-Back,22,France,11,3,0,106
England,Premier League,2022,Nottingham Forest,Premier League,England,Omar Richards,https://www.transfermarkt.com/omar-richards/profil/spieler/424881,Left-Back,24,England,0,0,0,0
