player_url,minutes_played_20_21,minutes_played_21_22,minutes_played_22_23,minutes_played_23_24,player_age_23_24,num_lesiones_20_21,num_lesiones_21_22,num_lesiones_22_23,num_lesiones_23_24,dias_lesionado_20_21,dias_lesionado_21_22,dias_lesionado_22_23,dias_lesionado_23_24,lesiones_antes_20_21,dias_antes_20_21,tendencia_lesiones,prom_lesiones_ult_3,propension_lesion20_21,propension_lesion21_22,propension_lesion22_23,propension_lesion23_24,carga_total_minutos,total_lesiones_previas,player_age_23_24_cuadrado,pos_Central,pos_Delantero,pos_Lateral,pos_Mediocampo,pos_Volante ofensivo,lesionado_24_25
https://www.transfermarkt.com/abdoulaye-kamara/profil/spieler/718232,0.0,0.0,0.0,0.0,18.0,0.0,1.0,4.0,4.0,0,32,172,224,0.0,0,0.0,1.6666666666666667,0.0,32.0,172.0,224.0,0.0,9.0,324.0,0,0,0,1,0,0
https://www.transfermarkt.com/abdoulaye-keita/profil/spieler/949489,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0,0,0,0,1,0
https://www.transfermarkt.com/abdoulaye-ndiaye/profil/spieler/673514,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,1,0,0,0,0,0
https://www.transfermarkt.com/abdoulaye-ousmane/profil/spieler/689091,9.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0,69,0,0,0.0,0,0.0,0.3333333333333333,0.0,69.0,0.0,0.0,9.0,1.0,529.0,1,0,0,0,0,0
https://www.transfermarkt.com/abdoulaye-sylla/profil/spieler/807648,7.0,164.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0,0,37,0,0.0,0,-2.0,0.6666666666666666,0.0,0.0,37.0,0.0,171.0,2.0,529.0,0,0,0,1,0,0
https://www.transfermarkt.com/abdoulaye-toure/profil/spieler/181382,1773.0,434.0,0.0,2288.0,29.0,0.0,1.0,1.0,0.0,0,9,124,0,1.0,96,-1.0,0.6666666666666666,0.0,0.020689655172413793,124.0,0.0,4495.0,2.0,841.0,0,0,0,1,0,1
https://www.transfermarkt.com/abdoulie-ceesay/profil/spieler/1280281,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0,1,0,0,0,0
https://www.transfermarkt.com/abdourahmane-barry/profil/spieler/536472,0.0,280.0,0.0,0.0,23.0,2.0,1.0,0.0,0.0,81,6,0,0,1.0,15,0.0,1.0,81.0,0.021352313167259787,0.0,0.0,280.0,3.0,529.0,1,0,0,0,0,0
https://www.transfermarkt.com/abdu-conte/profil/spieler/337798,0.0,1357.0,1317.0,0.0,25.0,4.0,0.0,3.0,1.0,102,0,206,91,4.0,98,-2.0,2.3333333333333335,102.0,0.0,0.15629742033383914,91.0,2674.0,8.0,625.0,0,0,1,0,0,1
https://www.transfermarkt.com/abdukodir-khusanov/profil/spieler/763079,0.0,0.0,0.0,961.0,19.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,0.0,361.0,1,0,0,0,0,0
